pc_time,seq,en,arm,guard,zero,theta,target,err,gx,rate,p,i,d,raw,out,ff,yaw,ls,rs
2026-04-18T23:29:13.950,472,1,1,0,1.857,5.092,1.857,3.235,0.283,0.691,22.885,0.0,0.02,-10,-19,0,0,-18,-18
2026-04-18T23:29:13.952,472,1,1,0,1.857,5.092,1.857,3.235,0.283,0.691,22.644,0.0,0.346,-23,-40,0,0,-39,-39
2026-04-18T23:29:14.048,473,1,1,0,1.857,4.405,1.857,2.548,3.047,-1.178,17.836,0.0,-0.589,-17,-33,0,0,-40,-40
2026-04-18T23:29:14.143,474,1,1,0,1.857,3.449,1.857,1.592,2.223,-1.7,11.146,0.0,-0.85,-10,-21,0,0,-33,-33
2026-04-18T23:29:14.238,475,1,1,0,1.857,3.222,1.857,1.365,-2.663,0.481,9.555,0.0,0.241,-10,-19,0,0,-21,-21
2026-04-18T23:29:14.334,475,1,1,0,1.857,3.222,1.857,1.365,-2.663,0.481,9.555,0.0,0.241,-10,-19,0,0,-21,-21
2026-04-18T23:29:14.422,476,1,1,0,1.857,3.607,1.857,1.75,-0.342,0.412,12.25,0.0,0.206,-12,-24,0,0,-19,-19
2026-04-18T23:29:14.600,477,1,1,0,1.857,3.46,1.857,1.603,1.52,-0.554,11.219,0.0,-0.277,-11,-22,0,0,-24,-24
2026-04-18T23:29:14.602,478,1,1,0,1.857,3.515,1.857,1.658,-1.442,0.444,11.606,0.0,0.222,-12,-23,0,0,-22,-22
2026-04-18T23:29:14.782,479,1,1,0,1.857,3.763,1.857,1.905,0.055,0.195,13.337,0.0,0.097,-13,-26,0,0,-23,-23
2026-04-18T23:29:14.877,480,1,1,0,1.857,4.016,1.857,2.159,-0.098,0.146,15.114,0.0,0.073,-15,-29,0,0,-26,-26
2026-04-18T23:29:14.961,481,1,1,0,1.857,4.345,1.857,2.488,-6.083,3.115,17.417,0.0,1.557,-19,-34,0,0,-29,-29
2026-04-18T23:29:15.056,482,1,1,0,1.857,6.803,1.857,4.946,-12.342,7.728,34.623,0.0,3.864,-38,-45,0,0,-34,-34
2026-04-18T23:29:15.150,483,1,1,0,1.857,11.419,1.857,9.561,-33.928,20.828,66.93,0.0,10.414,-77,-77,0,0,-45,-45
2026-04-18T23:29:15.240,484,1,1,0,1.857,32.338,1.857,30.48,-144.735,82.781,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.332,484,1,1,0,1.857,82.296,1.857,30.48,-144.735,70.054,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.431,484,1,1,0,1.857,82.296,1.857,30.48,-144.735,70.054,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.536,484,1,0,1,1.857,63.875,1.857,30.48,-144.735,-1.877,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.623,484,1,0,1,1.857,56.329,1.857,30.48,-144.735,-0.408,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.801,484,1,0,1,1.857,49.912,1.857,30.48,-144.735,-0.089,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.803,484,1,0,1,1.857,45.198,1.857,30.48,-144.735,0.413,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:15.974,484,1,0,1,1.857,41.827,1.857,30.48,-144.735,-0.019,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.069,484,1,0,1,1.857,39.712,1.857,30.48,-144.735,0.126,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.162,484,1,0,1,1.857,38.46,1.857,30.48,-144.735,0.023,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.252,484,1,0,1,1.857,37.857,1.857,30.48,-144.735,0.12,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.347,484,1,0,1,1.857,37.698,1.857,30.48,-144.735,0.079,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.442,484,1,0,1,1.857,38.013,1.857,30.48,-144.735,1.147,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.528,484,1,0,1,1.857,37.838,1.857,30.48,-144.735,-2.492,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.696,484,1,0,1,1.857,36.652,1.857,30.48,-144.735,-12.511,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.698,484,1,0,1,1.857,35.601,1.857,30.48,-144.735,-3.308,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.892,484,1,0,1,1.857,35.02,1.857,30.48,-144.735,-8.438,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.987,484,1,0,1,1.857,34.935,1.857,30.48,-144.735,-5.756,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:16.989,484,1,0,1,1.857,25.262,1.857,30.48,-144.735,-88.167,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.154,484,1,0,1,1.857,-9.496,1.857,30.48,-144.735,-168.303,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.250,484,1,0,1,1.857,-23.181,1.857,30.48,-144.735,-42.18,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.349,484,1,0,1,1.857,-24.499,1.857,30.48,-144.735,-41.612,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.441,484,1,0,1,1.857,-31.189,1.857,30.48,-144.735,-63.754,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.556,484,1,0,1,1.857,-30.621,1.857,30.48,-144.735,-8.352,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.665,484,1,0,1,1.857,-17.123,1.857,30.48,-144.735,49.308,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.755,484,1,0,1,1.857,-6.485,1.857,30.48,-144.735,-3.907,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.857,484,1,0,1,1.857,-2.891,1.857,30.48,-144.735,-4.836,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:17.948,484,1,0,1,1.857,0.742,1.857,30.48,-144.735,5.607,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.049,484,1,0,1,1.857,2.052,1.857,30.48,-144.735,-2.644,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.138,484,1,0,1,1.857,2.295,1.857,30.48,-144.735,1.505,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.332,484,1,0,1,1.857,3.711,1.857,30.48,-144.735,5.666,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.424,484,1,0,1,1.857,4.316,1.857,30.48,-144.735,1.983,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.426,484,1,0,1,1.857,4.422,1.857,30.48,-144.735,3.413,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.523,484,1,0,1,1.857,4.169,1.857,30.48,-144.735,1.502,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.617,484,1,0,1,1.857,4.2,1.857,30.48,-144.735,4.239,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.794,484,1,0,1,1.857,3.204,1.857,30.48,-144.735,-5.483,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.796,484,1,0,1,1.857,-0.487,1.857,30.48,-144.735,-20.48,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:18.983,484,1,0,1,1.857,-4.086,1.857,30.48,-144.735,-9.717,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.076,484,1,0,1,1.857,-3.914,1.857,30.48,-144.735,2.998,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.171,484,1,0,1,1.857,-3.28,1.857,30.48,-144.735,2.227,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.268,484,1,0,1,1.857,-2.478,1.857,30.48,-144.735,2.162,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.366,484,1,0,1,1.857,-1.447,1.857,30.48,-144.735,3.855,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.461,484,1,0,1,1.857,0.187,1.857,30.48,-144.735,9.639,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.556,484,1,0,1,1.857,2.338,1.857,30.48,-144.735,4.997,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.645,484,1,0,1,1.857,2.607,1.857,30.48,-144.735,-0.829,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.744,484,1,0,1,1.857,1.768,1.857,30.48,-144.735,-1.889,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.838,484,1,0,1,1.857,1.772,1.857,30.48,-144.735,2.284,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:19.937,484,1,0,1,1.857,1.996,1.857,30.48,-144.735,2.175,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.025,484,1,0,1,1.857,2.184,1.857,30.48,-144.735,3.427,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.121,484,1,0,1,1.857,2.24,1.857,30.48,-144.735,-0.405,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.311,484,1,0,1,1.857,1.777,1.857,30.48,-144.735,-0.911,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.406,484,1,0,1,1.857,1.738,1.857,30.48,-144.735,1.464,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.408,484,1,0,1,1.857,1.762,1.857,30.48,-144.735,0.472,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.596,484,1,0,1,1.857,1.925,1.857,30.48,-144.735,1.522,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.682,484,1,0,1,1.857,2.105,1.857,30.48,-144.735,1.509,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.778,484,1,0,1,1.857,2.317,1.857,30.48,-144.735,1.586,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.967,484,1,0,1,1.857,2.435,1.857,30.48,-144.735,0.832,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:20.968,484,1,0,1,1.857,2.904,1.857,30.48,-144.735,3.941,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.062,484,1,0,1,1.857,3.31,1.857,30.48,-144.735,-0.331,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.159,484,1,0,1,1.857,2.995,1.857,30.48,-144.735,-0.783,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.253,484,1,0,1,1.857,2.619,1.857,30.48,-144.735,-1.011,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.445,484,1,0,1,1.857,2.354,1.857,30.48,-144.735,0.492,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.446,484,1,0,1,1.857,2.669,1.857,30.48,-144.735,1.828,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.539,484,1,0,1,1.857,2.612,1.857,30.48,-144.735,-0.299,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.633,484,1,0,1,1.857,2.184,1.857,30.48,-144.735,-1.429,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.734,484,1,0,1,1.857,1.905,1.857,30.48,-144.735,-1.126,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.830,484,1,0,1,1.857,2.036,1.857,30.48,-144.735,1.568,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:21.927,484,1,0,1,1.857,2.11,1.857,30.48,-144.735,-0.672,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.116,484,1,0,1,1.857,2.14,1.857,30.48,-144.735,1.259,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.118,484,1,0,1,1.857,2.319,1.857,30.48,-144.735,0.891,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.208,484,1,0,1,1.857,2.317,1.857,30.48,-144.735,-0.455,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.402,484,1,0,1,1.857,2.362,1.857,30.48,-144.735,1.004,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.404,484,1,0,1,1.857,2.477,1.857,30.48,-144.735,1.168,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.592,484,1,0,1,1.857,2.652,1.857,30.48,-144.735,0.946,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.686,484,1,0,1,1.857,2.516,1.857,30.48,-144.735,-0.869,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.688,484,1,0,1,1.857,2.22,1.857,30.48,-144.735,0.113,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.873,484,1,0,1,1.857,2.43,1.857,30.48,-144.735,2.414,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:22.974,484,1,0,1,1.857,2.725,1.857,30.48,-144.735,1.371,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.064,484,1,0,1,1.857,2.721,1.857,30.48,-144.735,-0.717,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.161,484,1,0,1,1.857,2.401,1.857,30.48,-144.735,-0.176,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.254,484,1,0,1,1.857,2.637,1.857,30.48,-144.735,1.408,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.351,484,1,0,1,1.857,2.491,1.857,30.48,-144.735,-0.26,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.445,484,1,0,1,1.857,2.435,1.857,30.48,-144.735,-0.559,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.559,484,1,0,1,1.857,2.192,1.857,30.48,-144.735,-0.346,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.648,484,1,0,1,1.857,2.494,1.857,30.48,-144.735,2.757,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.743,484,1,0,1,1.857,2.779,1.857,30.48,-144.735,0.466,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.839,484,1,0,1,1.857,2.477,1.857,30.48,-144.735,-1.223,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:23.935,484,1,0,1,1.857,2.352,1.857,30.48,-144.735,-0.228,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.025,484,1,0,1,1.857,2.475,1.857,30.48,-144.735,1.007,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.218,484,1,0,1,1.857,2.47,1.857,30.48,-144.735,-0.831,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.220,484,1,0,1,1.857,2.419,1.857,30.48,-144.735,0.621,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.414,484,1,0,1,1.857,2.367,1.857,30.48,-144.735,-0.195,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.503,484,1,0,1,1.857,2.511,1.857,30.48,-144.735,0.153,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.505,484,1,0,1,1.857,2.703,1.857,30.48,-144.735,-0.421,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.696,484,1,0,1,1.857,2.228,1.857,30.48,-144.735,-1.795,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.789,484,1,0,1,1.857,2.236,1.857,30.48,-144.735,1.254,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.791,484,1,0,1,1.857,2.722,1.857,30.48,-144.735,2.69,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:24.983,484,1,0,1,1.857,3.024,1.857,30.48,-144.735,0.018,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.075,484,1,0,1,1.857,3.183,1.857,30.48,-144.735,1.105,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.175,484,1,0,1,1.857,3.03,1.857,30.48,-144.735,-0.752,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.268,484,1,0,1,1.857,3.106,1.857,30.48,-144.735,0.252,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.364,484,1,0,1,1.857,2.698,1.857,30.48,-144.735,-1.781,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.459,484,1,0,1,1.857,1.875,1.857,30.48,-144.735,-4.191,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.553,484,1,0,1,1.857,1.313,1.857,30.48,-144.735,-1.955,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.650,484,1,0,1,1.857,1.612,1.857,30.48,-144.735,2.18,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.743,484,1,0,1,1.857,1.279,1.857,30.48,-144.735,-4.194,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.844,484,1,0,1,1.857,0.544,1.857,30.48,-144.735,-4.206,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:25.938,484,1,0,1,1.857,0.077,1.857,30.48,-144.735,0.289,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.026,484,1,0,1,1.857,0.71,1.857,30.48,-144.735,1.68,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.126,484,1,0,1,1.857,0.867,1.857,30.48,-144.735,-1.003,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.312,484,1,0,1,1.857,0.666,1.857,30.48,-144.735,-1.42,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.314,484,1,0,1,1.857,0.69,1.857,30.48,-144.735,0.568,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.414,484,1,0,1,1.857,1.256,1.857,30.48,-144.735,2.156,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.605,484,1,0,1,1.857,1.638,1.857,30.48,-144.735,1.644,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.608,484,1,0,1,1.857,1.896,1.857,30.48,-144.735,-0.59,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.796,484,1,0,1,1.857,1.418,1.857,30.48,-144.735,-1.18,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.888,484,1,0,1,1.857,1.524,1.857,30.48,-144.735,0.185,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:26.890,484,1,0,1,1.857,1.728,1.857,30.48,-144.735,1.519,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.080,484,1,0,1,1.857,1.811,1.857,30.48,-144.735,0.519,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.176,484,1,0,1,1.857,1.935,1.857,30.48,-144.735,0.584,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.271,484,1,0,1,1.857,1.654,1.857,30.48,-144.735,-1.675,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.365,484,1,0,1,1.857,1.369,1.857,30.48,-144.735,-0.507,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.459,484,1,0,1,1.857,1.323,1.857,30.48,-144.735,-0.138,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.558,484,1,0,1,1.857,1.521,1.857,30.48,-144.735,2.51,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.649,484,1,0,1,1.857,1.769,1.857,30.48,-144.735,0.196,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.745,484,1,0,1,1.857,1.744,1.857,30.48,-144.735,-0.549,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.840,484,1,0,1,1.857,1.566,1.857,30.48,-144.735,0.531,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:27.939,484,1,0,1,1.857,1.766,1.857,30.48,-144.735,0.501,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.123,484,1,0,1,1.857,1.944,1.857,30.48,-144.735,1.586,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.125,484,1,0,1,1.857,1.814,1.857,30.48,-144.735,0.045,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.220,484,1,0,1,1.857,2.007,1.857,30.48,-144.735,1.067,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.414,484,1,0,1,1.857,2.462,1.857,30.48,-144.735,2.446,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.416,484,1,0,1,1.857,2.855,1.857,30.48,-144.735,1.009,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.588,484,1,0,1,1.857,2.8,1.857,30.48,-144.735,-0.865,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.681,484,1,0,1,1.857,2.377,1.857,30.48,-144.735,-0.314,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.684,484,1,0,1,1.857,2.959,1.857,30.48,-144.735,4.531,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.855,484,1,0,1,1.857,3.817,1.857,30.48,-144.735,4.549,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:28.952,484,1,0,1,1.857,4.244,1.857,30.48,-144.735,1.592,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.046,484,1,0,1,1.857,3.948,1.857,30.48,-144.735,-1.653,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.145,484,1,0,1,1.857,3.467,1.857,30.48,-144.735,0.311,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.236,484,1,0,1,1.857,3.412,1.857,30.48,-144.735,0.23,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.430,484,1,0,1,1.857,2.855,1.857,30.48,-144.735,-4.244,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.432,484,1,0,1,1.857,1.237,1.857,30.48,-144.735,-4.229,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.624,484,1,0,1,1.857,1.015,1.857,30.48,-144.735,3.054,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.626,484,1,0,1,1.857,3.524,1.857,30.48,-144.735,13.607,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.712,484,1,0,1,1.857,7.463,1.857,30.48,-144.735,21.017,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.890,484,1,0,1,1.857,13.412,1.857,30.48,-144.735,32.661,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:29.892,484,1,0,1,1.857,31.912,1.857,30.48,-144.735,141.677,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:30.079,484,1,0,1,1.857,81.89,1.857,30.48,-144.735,190.182,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:30.171,484,1,0,1,1.857,74.215,1.857,30.48,-144.735,-2.579,213.363,0.0,41.391,-255,-255,0,0,-77,-77
2026-04-18T23:29:30.269,484,1,0,1,1.857,66.729,1.857,30.48,-144.735,0.237,213.363,0.0,41.391,-255,-255,0,0,-77,-77
